Date,NIFTY50,BankNifty,SPY,IndiaVIX
2024-09-19,559.2125244140625,12.470000267028809,53037.6015625,25415.80078125
2024-09-20,558.245849609375,12.789999961853027,53793.19921875,25790.94921875
2024-09-23,559.6408081054688,13.789999961853027,54105.80078125,25939.05078125
2024-09-24,561.2421875,13.390000343322754,53968.6015625,25940.400390625
2024-09-25,560.0042724609375,12.739999771118164,54101.6484375,26004.150390625
2024-09-26,562.2244873046875,12.0,54375.3515625,26216.05078125
2024-09-27,561.4091186523438,11.960000038146973,53834.30078125,26178.94921875
2024-09-30,563.6588745117188,12.789999961853027,52978.1015625,25810.849609375
2024-10-01,558.6093139648438,11.989999771118164,52922.6015625,25796.900390625
2024-10-02,558.8451538085938,,,
2024-10-03,557.8234252929688,13.170000076293945,51845.19921875,25250.099609375
2024-10-04,562.892578125,14.130000114440918,51462.05078125,25014.599609375
2024-10-07,557.8037719726562,15.079999923706055,50478.8984375,24795.75
2024-10-08,563.0792236328125,14.59000015258789,51021.0,25013.150390625
2024-10-09,566.9793090820312,14.119999885559082,51007.0,24981.94921875
2024-10-10,565.987060546875,13.5,51530.8984375,24998.44921875
2024-10-11,569.3764038085938,13.220000267028809,51172.30078125,24964.25
2024-10-14,574.0328979492188,13.0,51816.8984375,25127.94921875
2024-10-15,569.5728759765625,13.0,51906.0,25057.349609375
2024-10-16,572.0484008789062,13.050000190734863,51801.05078125,24971.30078125
2024-10-17,572.0975341796875,13.390000343322754,51288.80078125,24749.849609375
2024-10-18,574.2982177734375,13.039999961853027,52094.19921875,24854.05078125
2024-10-21,573.3551025390625,13.760000228881836,51962.69921875,24781.099609375
2024-10-22,573.050537109375,14.399999618530273,51257.1484375,24472.099609375
2024-10-23,567.8143310546875,14.619999885559082,51239.0,24435.5
2024-10-24,569.0424194335938,13.970000267028809,51531.1484375,24399.400390625
2024-10-25,568.8458251953125,14.630000114440918,50787.44921875,24180.80078125
2024-10-28,570.6043701171875,14.289999961853027,51259.30078125,24339.150390625
2024-10-29,571.52783203125,14.520000457763672,52320.69921875,24466.849609375
2024-10-30,569.798828125,15.510000228881836,51807.5,24340.849609375
2024-10-31,558.6290283203125,15.550000190734863,51475.3515625,24205.349609375
2024-11-01,560.9866333007812,15.899999618530273,51673.8984375,24304.349609375
2024-11-04,559.7783203125,16.690000534057617,51215.25,23995.349609375
2024-11-05,566.5470581054688,16.1200008392334,52207.25,24213.30078125
2024-11-06,580.6345825195312,14.869999885559082,52317.3984375,24484.05078125
2024-11-07,585.1241455078125,14.9399995803833,51916.5,24199.349609375
